entity_id,total_comments
do_1138409911225630721109,36
do_114183220165263360193,21
do_1144087156038205441506,51
do_1143103864111595521504,52
do_1142205311387893761252,51
do_1142684454398115841210,30
do_1142339801152716801193,137
do_114361995832442880180,33
do_1143075386631290881223,468
do_1144314741016166401174,1168
do_1143246579239567361160,2328
do_114363464418664448126,72
do_11422465282217574411385,104
do_11439246182213222411188,10
do_1143584089660948481197,34
do_1143396131755540481556,247
do_113817191294525440151,123
do_1142734668965642241184,516
do_11396064085857075213,168
do_114264934576136192164,4
do_11432311933233561618,10
do_11399541530513408012685,1
do_1143371326880727041968,26
do_114277860364271616115,19
do_1142870784470876161362,154
do_114281246843224064165,50
do_1142395146832773121600,44
do_1144511540294615041695,8
do_11363681486120550411019,550
do_1143436828652339201174,17
do_1143025793297530881294,4
do_1144434594732605441600,500
do_113690425123274752141,62
do_1137433124187832321328,49
do_1143273158771589121433,22
do_113918138282500096138,32
ext_11411658408051507211,14
do_11448311891729612811323,3
do_1143626361534709761249,19
do_114273466272268288146,244
do_1139259058498928641106,86
ext_114116620819603456111,13
do_114168169879674880139,735
do_1141433592072601601423,255
do_11437150740791296016,135
do_114238201574154240180,676
do_113693777793032192193,243
do_114429833020309504129,45
do_1143541589553152001254,188
do_1141846189715947521119,27
do_113911917578584064159,134
do_114194184548589568123,19
do_11431770709499904011288,12
do_1143888152409292801325,26
do_1143223990624993281150,11
do_114280692045586432149,49
do_11384878512071475217_rc,2
do_1137559999987875841420,4
do_1143637124774461441488,70
do_114170277093335040117,20
do_1138317860123607041131,18
do_11440387105866547211136,99
do_11383262134895411215,15
do_114395388152078336112,659
do_114168678587547648117,151
do_1141846236019097601139,63
do_1141135682793963521355,140
do_1143260130996224001217,5
do_114085934703689728170,706
do_1141846241332264961125,32
do_114413682098339840171,15
do_1140561554800394241156,192
do_1142431288972083201221,31
do_11397616050638848015,16
do_1142898077761454081350,8
do_1139267324311961601136,96
do_1142870249359360001325,7
do_114170265129222144114,4
do_1141846117186355201132,28
do_1144513056467435521919,13
do_1140427628296519681266,581
do_11393805223159398416,4
do_1144108046385725441734,34
do_114363423023300608115,27
do_1142078061531381761522,28
do_1144356269748305921283,11
do_1138113522652528641337,4
do_11363681506771763211021,92
do_1141437974445506561427,84
do_11430326162136268812869,1
do_1141999407663022081143,561
do_1144159200066846721241,23
do_1140002515102269441169,41
do_1144038655685263361425,94
do_1140350325923840001226,118
do_1143018949325209601109,4
do_114395903628075008130,10
do_1143989189062082561836,1
do_1143641232937533441550,14
do_11442291495752499211077,22
do_1143861391055421441990,14
do_11436000977549721617,86
do_1143421209614254081628,89
do_1142389166280294401535,46
do_114190028762472448132,55
do_1143859781951242241205,9
do_114371269021827072144,69
do_11447798160932044811071,145
do_1141835547843624961145,81
do_11445552877228851211144,577
do_11431552500637696013388,1
do_11433721928893235211254,83
do_1142989662796595201124,2999
do_1142395879255736321213,6534
do_1143669783964385281837,77
do_114170286713085952118,40
do_114398764784230400139,7
do_1141404709802393601373,164
do_1142883979565465601459,425
do_114125485949075456130,45
do_1141831905396899841116,26
do_113940802911805440131,11
do_1141334687886295041171,12
do_113469369832243200143,1
do_1142925260687114241594,2
do_1143840276333035521900,22
do_1139961937082368001122,235
do_11436826678498918411960,9
do_11438827160347443211140,5
do_1138934933911715841287,28
do_11448224176544972811331,52
do_1139267211328880641163,164
do_11442775434091724811889,42
do_114168788215111680155,71
do_11436372682782310414,14
do_11431821429821440014,5
do_1141832054408806401135,32
do_11442216475711078411766,8
do_1141831882247946241131,14
do_1142995996253061121639,12
do_11445339582232166411096,17
do_1141056668043100161228,72
do_113700280213667840163,10
do_1143564318032773121228,488
do_114258676677009408134,87
do_11393728121764249615,183
do_1144433711910420481592,3
do_1144498426296074241689,20
do_1143294416505569281785,18
do_1141085127388774401336,30
do_1143973136841768961483,65
do_1142925901872824321467,1
do_1143965636559585281294,53
do_11435133174226124811008,19
do_1143237730477588481605,7
do_1143661213763420161686,10
do_1144454881741701121459,10
do_1142820756309114881100,43
do_114183068203352064174,23
do_113558758316777472158,3
do_1142734667326914561112,29
do_1144037798503546881202,4
do_1142770570800824321306,7
do_1143543037473423361172,33
do_1141094564677304321370,31
do_11438672147157811211072,11
do_1144358165840691201361,16
do_114168738149523456165,78
do_1143024394786897921202,83
do_1143302254412267521180,62
do_1144010080592936961254,7
do_1134129900096552961284,38
do_1137576060830515201456,8
do_114085320324022272141,423
ext_114471828378181632178,3
do_1142224585908305921297,62
do_11438956228200857611188,48
ext_114471813094645760113,1
do_1140598081454899201206,24
do_114322420573446144140,5
do_1144484429118095361671,34
do_11426919120539648011126,1
do_1143966964565196801320,66
do_114352118527852544153,21
do_114183151003033600175,33
do_1142028213055078401368,10
do_114278621559996416190,4
do_11364776149954560011509,8
do_1134595462843187201617,11
do_1142898697439805441381,7
do_1139274381103841281141,122
do_1142877723794554881436,5
do_11440813699771596811373,14
do_1143280309065646081602,48
do_11416742765758873614,10
do_1144363385260605441151,65
do_1143767889745756161231,63
do_1144751518691082241560,29
do_114168171083636736142,10
ext_114471832004247552162,1
do_114170322458173440129,40
do_1143876512937902081147,21
do_11363683198664704011066,2
do_114372559035858944162,9
do_11445339283518259211095,8
do_1144383303324221441211,21
do_1137378169502842881158,7
do_1143832419999498241399,3991
do_11422052568628428811137,63
do_1142821802828431361103,138
do_1141149479956398081382_rc,88
do_114328570540507136116,639
do_1142793522480087041104,8
do_1143295611676180481501,160
do_114170280307187712119,225
do_1141906404169482241138,49
do_113829670874832896178,27
do_1143812202169876481211,83
do_114301904954875904152,13
do_113412221968900096197,11
do_1144454111099944961445,6
do_1143541382638305281243,8
do_1144866491390197761521,11
do_1142925416193638401449,5
do_1140556081785077761139,1091
do_114306678275915776132,14
do_113559268742963200161,31
do_113853828239589376167,22
do_1141192400156016641443,7
do_1143069170779095041675,154
do_1136238739591168001278,259
do_1141299046943457281107,26
do_114170324708278272130,99
do_1140307107923312641183,134
do_1143095933136076801231,7
do_114167415279271936131,115
do_1142969947001651201343,6
do_1144228559889367041334,764
do_1144009013266104321229,5600
do_11433783219133644811025,93
do_1143980203432919041606,23
do_1138318578696028161117,9
do_1142735201942077441205,47
do_1141831841129512961114,24
do_1137398646619176961156,40
do_1141348339534315521226,7
do_1140010952416460801210,163
do_1143514578100142081517,119
do_1142438422108323841277,70
do_1144461164449792001495,7
do_1143980274594037761610,34
do_113827695420702720143,54
do_1142132901858918401294,103
do_1144321606957711361194,5
do_1143146355697008641572,5137
do_1143082719968788481643,20
do_1143019417765888001157,14
do_1142685418060021761255,31
do_114169673244057600117,12
do_1138218779293286401345,25
do_114178087137230848121,186
do_114168705995636736139,20
do_11436775349631385611935,8
do_1144427186918277121376,11
do_11388206245486592014,18
do_11436829272423628811973,28
do_1144468786107842561712,35
do_1138190209832796161262,18
do_1142969858032107521388,20
do_114267081304653824134,18
do_1142933817086361601496,39
do_114235384237391872126,63
do_113855798330294272152,405
do_1141297834556948481126_rc,109
do_1143371978959912961974,93
do_1142651208034631681134,38
do_1140441425970216961283,175
do_1142735329315635201149,23
do_1142840887061954561239,19
do_1143967931691581441411,1
do_11440815037278617611437,183
do_1144511602707824641725,9
do_113510619718189056135,9
do_11373761644771737611,6
do_114183189221064704189,27
do_11425220492247040012100,1
do_1143591013671075841468,110
do_113427931743076352113,6
do_114167533677166592139,95
do_114183166359461888180,4
do_11441226085007360011465,29
do_114169669475516416197,6
do_1142126324017479681249,30
do_1142105510656409601690,282
do_1140562880876216321148,70
do_114352193295679488195,29
do_1143570511927459841393,5
do_1137504022714859521248,5
do_1138963227049656321345,3737
do_114435479515201536170,3
do_1141059039650775041301,35
ext_114471813998354432122,2
do_11445617913701990411064,98
do_114170297180143616120,16
do_1144525127155056641845,67
do_114170294177718272126,41
do_1141389685090713601322,6
do_1141846191761981441120,96
do_1144661203705774081562,45
do_11371284946833408012,6
do_1144313958130237441148,4
do_1141846176687718401162,151
do_113903270237208576179,26
do_1138144376277237761146,28
do_114170294707634176119,17
do_113961267229868032120,12
do_114383896084783104149,142
do_1144612019884113921171_rc,3
do_114168735596044288142,77
do_1143443131858780161750,67
do_1138042148486676481130,6
do_1144186538663526401937,70
do_113814065544519680180,17
do_114170330736893952134,62
do_11447732226333900811002,72
do_114321739622383616190,17
do_1143334299449999361312,15
do_1144277330735759361552,27
do_113850988521955328116,257
do_1141382818777169921315,30
do_1144809806181826561438,12
do_1141850185236971521139,157
do_1144213295221555201815,601
do_1140893943609753601115_rc,44
do_1141581423238758401385,135
do_1143026314706534401323,20
do_1138197927634862081338,18
do_1142550471612579841169,82
do_1143973479552122881504,8
do_11422054650279526411185,33
do_1144760457518284801103,18
do_114403087819890688158,104
do_113832647655571456114,21
do_1142989107924418561227,22
do_1144461515814092801525,7
do_1138964038596935681359,1239
do_114458206122115072198,106
do_1143194173858775041102,117
do_11445341205675212811066,12
do_114359285317623808130,2205
do_113942232357298176153,41
do_114170276361175040119,17
do_1141831792013557761101,10
do_1143138834229084161502,15
do_114298296377204736155,25
do_1144158928900587521122,50
do_114352113772699648147,8
do_11448090848988364811193,69
do_114170281493815296130,95
do_1144751368814919681552,25
do_1143271823513190401189,69
do_114272822412427264111,94
do_1141185594897039361444,24
do_1140987239246069761105,132
do_114252265255075840115,39
do_1144065682186731521518,50
do_1143194344044216321118_rc,4
do_114278402857664512134,624
do_113813363352649728129,14
do_114125692631474176140,13
do_114371091903823872146,29
do_114248011196940288124,63
do_11438893932865126411085,71
do_11438465457686118412,11
do_11447029938439782411175,4
do_11431673018726809611166,32
do_1144065617162485761345,75
do_11422244634121830411208,27
do_1144477221468078081781,33
do_1144753068398346241835,1279
do_114432794414391296162,44
do_1138219186199347201316,212
do_113899188449886208113,120
do_114195006368145408185,17
do_1141956009053798401132,312
do_1143176734872453121732,1
do_11401515640822169613,45
do_1143832952609177601410,61
do_1142148092687400961929,121
do_1139465729184235521109,120
do_1137399111593902081312,10
do_1143669037154467841816,137
do_1144475451271659521743,10
do_1143372876373606401444,9
do_114170325431582720129,33
do_114360795715887104143,112
do_114352006122405888119,7
do_113620137440845824118,18
do_114183223248666624194,24
do_11436375522587443216,59
do_1138098822080020481174,1
do_114199135194816512166,31
do_1142926490536427521423,4
do_1143217018174504961356_rc,32
do_1139267884857262081132,144
do_114481573300469760116,11
do_11436000276074496013,145
do_1144439969453260801635,1
do_1140066810053754881240,18
do_1143434835294453761833,11
do_1143670445136936961159,63
do_1142941653443297281547,76
do_114169672488550400184,15
do_1140110850450145281351,1
do_1142893205292400641491,5
do_113841724293177344141,13
do_1143719670074245121176,16
do_11442357043751321611824,50
do_113921136006062080173,14
do_1142884625734533121238,63
do_114170295308353536120,30
do_11445537356084019211140,112
do_11373478671215820811,12
do_1140675182381629441260_rc,7
do_1143129971714048001449,18
do_1141566802542428161369,172
do_1139954140901048321114,1
do_114324414710726656140,52
do_11393805190366003217,9956
do_1134595471978332161647,20
do_114272875797741568176,16
do_1143237102565294081586,26
do_1134128861578936321192,4
do_1142437608222310401333,17
do_1143613526014771201878,187
do_113563709036101632189,457
do_113910454862979072151,10
do_1142741707620352001291,17
do_1138673716388741121171,67
do_1143541425722982401129,282
do_1142090499872358401640,35
do_1143104897310801921341,95
do_1141587817471016961762,23
do_1141581248078069761692,176
do_1142834999736320001221,7
do_1136060176417423361172,42
do_114342816528515072162,159
do_1139275276063948801148,279
do_1144525436446883841824,14
do_1143611733589032961769,668
do_1142126572180930561759,59
do_114272768225796096134,19
do_1138178677508751361157,14
do_1143491856828416001983,11
do_114169667585245184116,29
do_1134354826750771201203,34
do_1143762201647431681152,1
do_114300480374513664146,90
do_1143860163235921921556,8
do_11435997738112614417,45
do_11422262610371379211252,20
do_1144526042992558081818,38
do_1144185580031590401198,48
do_1143266902279045121328,39
do_11429761891069132813,55
do_114307552489857024136,249
do_1144357844954152961313,12
do_1138239958692741121448,10
do_1143364346174423041942,95
do_1136930414558986241114,4
do_1144504750203944961707,245
do_1138623426490286081130,4
do_1143075977776906241575,114
do_1144032205737820161358,122
do_1135141195012587521167,46
do_1141553241585254401707,129
do_1141142081128611841374,12
do_1143478775367598081347,28
do_1144760949374566401108,20
do_1143399635353436161560,39
do_1144065387771084801508,54
do_11422247251129139211228,68
do_1140116199347814401389,19
do_1140095182042890241288,4
do_1136132502967910401426,24
do_114376047146262528169,2126
do_1144008369255956481930,1214
do_113965713168392192170,320
do_1143797541443665921126,42
do_1141831832517427201103,14
do_113838971700633600190,1
do_1143387061391441921564,29
do_1144624348625059841207,17
do_114373257607651328124,101
do_1139954349659095041123,2299
do_1142990493428203521581,338
do_1142721333186969601183,30
do_1142622867336314881134,44
do_1143967102308761601324,76
do_1142898645972008961547,4
do_114257882292494336159,114
do_1141842949041356801130,105
do_1144383385421824001229,10
do_113798550934421504175,47
do_114371852396322816114,80
do_113976302488027136141,9
do_1143336514087649281456,17
do_11430652420613734412273,1
do_114297675081015296149,44
do_1140066336078233601311,34
do_11429685963450777614,10
do_1144286244250583041446,9
do_1141846265245368321162,13
do_1142346445528186881470,51
do_1142748687699312641399,4
do_1144808537665536001366,346
do_1138424226313912321142,404
do_11434629030737510411300,316
do_114265133609992192198,18
do_1140917430005596161141,99
do_1144080617781575681640,68
do_1143847194869186561939,13
do_1144468775837532161544,25
do_114346380949250048119,55
do_11433362299768012811133,36
do_114272821675360256110,171
do_1138120738899722241234,411
do_1141488857423052801523,28
do_1143443271412695041902,166
do_1142743867261911041158,15
do_1134609381179310081823,13
do_1143428626728960001820,48
do_1143471598285373441826,159
do_11431819134768742411327,18
do_1143174291487703041758,2218
do_11438892841234432011173,17
do_113991188333043712191,47
do_113945207591919616158,107
do_11434636135477248011305,72
do_11441584782313881611587,34
do_1140208677390581761106,63
do_114324449382023168164,8
do_114170291276734464121,19
do_114170274673737728124,37
do_1143033742235320321358,32
do_1141978409662218241233,56
do_114383265822605312153,14
do_114371167997878272169,51
do_1138021116382085121112,8
do_114280681394692096139,9
do_114371224734089216131,41
do_113969886911864832132,493
do_1141846331141160961173,169
do_1143584401410375681634,49
do_1143097540979261441304,5
do_11432363091981107215,247
do_114367560000258048114,4
do_1142940009860382721477,41
do_114339294558216192115,12
do_1142897209840680961518,14
do_11431819115205427211350,11
do_11393735518833868816,198
do_1143216037219287041328,99
do_1143421661846978561103,22
do_114197904467591168145,56
do_1143371009398865921393,373
do_1140292755951042561188,15
do_113895822238343168131,437
do_114168711586078720119,21
do_114170300159279104122,11
do_1142877511027916801208_rc,7
do_1143095705926696961191,443
do_11422051820725043211125,195
do_114016565279678464140,198
do_113846684998107136153,29
do_114170317421477888125,16
do_1143315883440291841736,93
do_113942999303208960142,53
do_1144475896382914561766,37
do_1143493505487093761972,12
do_1144172597011087361273,34
do_114388037572280320119_rc,3
do_1143323644032614401646,652
do_1143846651535769601938,19
do_113940084922081280133,23
do_114395928499986432177,6
do_1143173358528102401672,9
do_1142919995871969281588,17
do_113873544135696384160,4
do_1142112552199536641220,162
do_114170280892276736129,31
do_114170287827918848132,18
do_114170328986378240126,4
do_114255191425400832149,130
do_1141149164867665921433,21
do_1143330894150696961430,13
do_114361353555156992133,32
do_11440804843139891211373,17
do_1144321292078202881231,3
do_113960720159866880114,32
do_114233915763916800150,90
do_113793611820974080137,16
do_1134186449346969601447,6
do_1143641752243732481583,653
do_113907706157481984124,60
do_114266336555065344132,6
do_113679061938774016117,9
do_1140094766861025281328,956
do_113991019648057344164,60
do_1143987469406781441761,24
do_1138870347648860161139,344
do_1142769973077196801271,90
do_1141396621880115201368,16
do_11438689565482188811088,70
do_113873641071910912151,45
do_114170288851615744125,21
do_11440792080067788811320,100
do_114167348398923776138,9
do_1141956779712102401168,44
do_11427915673036390415,82
do_114402250843906048129,348
do_1143392979069992961706,10
do_1142964177895505921281,6
do_114169593215967232170,18
do_1143032742682542081423,31
do_1144058891436605441482,22
do_1138991252545290241476,58
do_1141630178129182721789,142
do_11391705902986035211,17
do_1142897948272312321347,9
do_1141087168105267201315,1091
do_11437110571079270413,23
do_114255055232688128130,11
do_114127183329173504169,1
do_1136294697417523201717,40
do_1141948938724065281110,26
do_1142990471884226561691,22
do_1133981490686361601185,48
do_1139471222657351681134,54
do_114170264475394048114,22
do_1143336277891973121386,13
do_114190723074482176158,29
do_1138983149090160641431,42
do_1141950092097863681128,12
do_1143988388899307521773,1049
do_1136082624847134721296,17
do_11422965415686144011559,735
do_1143237987074703361284,5
do_1142990559558123521152,28
do_114180230057369600162,47
do_1144604619744788481135,1304
do_11440587605796454412_rc,0
do_1141334628339548161175,21
do_1142933724325560321681,49
do_1141831575399464961124,18
do_113847463537737728120,10
do_1141454082718433281474,20
do_114170288301907968120,33
do_1142883622882590721253,6
do_1143068033777909761647,244
do_1138991111325941761380,26
do_1143068423254835201164,21
do_113556676312317952140,14
do_1138913756087582721230,12
do_114274127493021696125,39
do_11445410402918400011113,29
do_114354130477711360112,443
do_11431876778333798414,1456
do_1144512383755386881914,42
do_1143082554547486721711,21
do_11435508641062092817,13
do_11436354541431193611428,6
do_114167528502042624115,7
do_114306699070996480136,284
do_1142014992030023681292,31
do_1144029868250316801124,112
do_11431307600859136011010,83
do_1143810767860285441176,157
do_1143570902036561921470,93
do_114278364466036736110,447
do_1143265516226232321102,39
do_1144498457204981761855,14
do_1142925775857090561349,116
do_1142394920622407681182_rc,70
do_1138225988180787201382,37
do_114168172161785856136,42
do_113903263624986624189,3
do_1144554583666032641990,28
do_1142969208610652161347,5
do_11436194649415680011020,51
do_1143910993397841921259,85
do_1138966129463214081314,1543
do_1142544719724544001151,18
do_1144561715431833601991,7
do_1144462844327608321705,6
do_1141290685914726401112,9
do_1140337101680476161223,122
do_113558727741292544150,43
do_114182970374676480194,98
do_1143090136465817601138,18
do_11427269562324582414,6
do_114373223955259392193_rc,68
do_1143774988523847681359,36
do_1144363135068078081143,21
do_1141832087378575361135,12
do_1143541312361103361241,1485
do_1144123156258734081179,60
do_1143146809325977601571,110
do_114344263231152128113,18
do_1143414275696558081610,51
do_1141581001744465921802,53
do_1144477262900346881771,47
do_1143152320929136641766,11
do_1143217001086648321375,123
do_1143910697567928321398,25
do_11353448377580748816,17
do_113961271106207744145,7
do_113574367939133440182,16
do_11433235415574118411079,1
do_114183186149777408187,75
do_1134129022520934401247,43
do_11436630529769472011719,297
do_1143628367368192001353,17
do_1140101887310807041326,83
do_1143784714717020161495,24
do_1142529438610309121273,27
do_1143331190658416641305,31
do_1143485624195481601383,313
do_114085343053619200148,59
do_1142006804650229761251,39
do_113574895255666688177,9
do_114371932492234752121,46
do_11438749967306752011037,2
do_1143734862160035841276,1
do_1134150218688757761357,46
do_1143069080729108481180,59
do_114240835955277824123,17
do_1144074415439953921416,12
do_1144030229881487361327,20
do_1141057580670484481252,28
do_114254336276283392128,11
do_1143293028693278721154,127
do_1142254947455303681492,9
do_1141339860922286081228,5
do_1142388047552512001121,39
do_1142048125248880641482,24
do_114233929462022144192,3
do_1143443383769169921906,4
do_1136246229409382401354,43
do_1141846147962306561115,17
do_1141488759082762241555,25
do_1143760628261683201285,1
do_11422541341829529611437,13
do_1143096121769574401765,3
do_1142876277882388481398,195
do_1144513062539755521769,11
do_1142394527211028481564_rc,62
do_1140441587679068161294,13
do_11422749015236608011440,16
do_11390112767330713611,12
do_113700243943014400162,77
do_113651330692145152128,3907
do_1141831966036459521116,26
do_114268451607871488124,10
do_1144426282597826561525,15
do_1143090165640970241197,10
ext_114471827688087552171,14
do_114267096212914176150,18
do_1144440818597478401457,1
do_1144483088628203521641_rc,6
do_1143150863650897921559,213
do_1142643023309291521236,60
do_1143075881094021121244,122
do_1141835861224652801143,132
do_114361217819336704162,10
do_1134829484288163841353,89
do_114209056500187136191,7
do_1143223981011353601147,21
do_1144426562937896961562,12
do_114361898392944640144,31
do_114272955777687552125,354
do_1143138981614632961526,194
do_1138934415317893121288,233
do_1142395905224785921188,1
do_11434920684090982411082,21
do_1142544729109299201183,94
do_113987616017022976136,31
do_1141836539132067841119,48
do_11434707806270259211364,158
do_1143316197371330561587,187
do_1143018888934522881103,37
do_1143960193150976001172,32
do_1143181048707809281938,55
do_1143075046965166081645,276
do_1142941855516999681525,72
do_1138645692105277441170,170
do_1143422933920481281791,18
do_1140449718387261441305,70
do_113943050241949696168,308
do_11440798218953523211366,330
do_1143965657425920001282,19
do_1141832159272878081138,58
do_1138233821311385601416,209
do_1140096428261785601262,45
do_11434911869757849611487,118
do_1143817711047311361245,36
do_1140492429858242561335,925
do_1141893751892049921110,127
do_1138220089968394241357,241
do_1142344679385661441291,162
do_1143860011911413761208,6
do_1143761029885624321114,53
do_114170284561620992119,914
do_1143074133672263681197,57
do_11372351094117171211,20
do_1141440275931627521428,10
do_1137370908503654401147,40
do_1143960104423260161180,51
do_1143584539937423361543,52
do_1141831872136806401115,37
do_1143860173091471361971_rc,15
do_114324492353052672197,7
do_1141831921112350721105,14
do_114344329856999424117,17
do_114020080313606144177,22
do_113836897941536768169,482
do_1141999467599216641174,1
do_1138891193709445121158,13
do_1142622177752514561130,20
do_1141846306478817281164,162
do_1142920242663833601439,18
do_1141566055265484801733,60
do_1142345506460958721283,134
do_1143643607421992961620,22
do_11409369026711552012,25
do_11432394640107929617,8
do_114170299195588608121,76
do_1140245126639370241152,6
do_114123363095871488110,525
do_1138991356508815361489,13
do_1141015478275522561180,34
do_1143315667586252801203,15
do_11448084435474022411247,23
do_11417007115112448012,3
do_1144067164801269761553,8
do_114346486806708224144,24
do_113827746712944640129,7
do_114169580813697024165,5
do_1138977563716567041401,11
do_1144164504518000641334,11
do_1143180268871925761747,2
do_1142728230832783361111,101
do_1140809370562805761646,85
do_11405194088035123219,14
do_1143323329403371521816,16
do_1144534086979993601899,13
do_113857245029695488199,7
do_113846775224049664159,61
do_114195731073130496146,80
do_11393238750742118411,43
do_1135885019136000001212,7
do_1134128935230095361202,69
do_113972759027064832194_rc,50
do_114364883411607552114,62
do_1138984306444533761451,28
do_113981167879766016142,45
do_1143861631829360641927,9
do_11416649090632089612,200
do_1144723262453596161307,36
do_1143443569974067201912,154
do_1138971170102067201418,112
do_1143018978235760641112,18
do_1143166817528381441614,44
do_11440376023524966411113,17
do_114170321171308544116,10
do_114169576918810624142,28
do_1144487099294597121687,74
do_11442136508378316811697,25
do_11434707477643264017,8
do_114378178692308992143,30
do_1144454732692602881625_rc,1
do_1143026493467770881205,32
do_1141200024473518081472,42
do_1144539483619737601900,55
do_114362789751144448123,20
do_1144314049653391361136,3
do_1134901879095214081494,312
do_114306872289820672163,2
do_11393727103071846414,122
do_113408686700331008129,3
do_114371793046118400110,125
do_1134902489963233281529,7
do_113692458450550784188,17
do_11434786958186086411022,155
do_11422249847290265611252,63
do_1143314379375329281875,13
do_1134673135528345601222,38
do_1141389754395852801347,133
do_11435929622133145614,1227
do_11422040105496576011137,24
do_114257894766329856121,48
do_1142403704904089601689,261
do_114168152290131968134,44
do_1136330916714168321782,49
do_1142402188575948801636,123
do_113813338133397504116,40
do_1142105723049246721195,286
do_1142339879118929921177,122
do_113913394375778304186,347
do_113768200446287872198,742
do_1142897470241177601341,12
do_1142777205490565121397,44
do_1143576615225344001320,29
do_1144172276376289281154,42
do_1144114748852305921561,51
do_1144809554156584961419,39
do_11434723658172006411398,147
do_1143365374309253121377,126
do_1143945511454146561320,1
do_1142339388235776001102,1
do_1138085926025707521154,2
do_1141595145237708801796,34
do_1138941642011770881287,46
do_11435139038004838411578,163
do_1138588140111626241118,106
do_1141539009106411521669,94
do_1143239214131691521622,74
do_1143032986871971841304,45
do_1142883494622822401230,5
do_1141531627338629121695,14
do_113558670762827776146,7
do_1142898179946823681277,6
do_1143032542571069441357,158
do_1140216148442316801109,28
do_1143570337664040961462,93
do_113563549892567040177,6
do_1144731533188382721764,19
do_1138114146215526401211,84
do_1144758656350945281868,30
do_1141568273124392961380,52
do_1141846278177669121163,986
do_114339330255290368118,10
do_113952941448626176121,46
do_1142805544312258561349,46
do_1143882571292590081672,99
do_1141652960977305601866,31
do_1143817532480061441227,30
do_1141305163967283201115,89
do_1143075565470269441571,128
do_1141646121650503681873,19
do_11441092059099136011439,456
do_1141482239387074561525,17
do_1144229527299604481488,552
do_114233900899786752129,8
do_1142608761241600001214,39
do_1140888084792770561109_rc,62
do_1142005387372052481206,60
do_1143541556023705601250,8
do_1140605424465100801225,13
do_11436762572167577611883,16
do_114167985990688768144,330
do_1138991282287329281486,18
do_1140894369871216641130,745
do_1144080067819274241433,13
do_1141556179928514561767,28
do_1142083061692170241584,36
do_1144243041801584641365,10
do_1142054730080256001506,19
do_1135311127990190081338,3
do_11436828335671705614,36
do_11421833046890086411013_rc,14
do_1144462625120501761543,8
do_1141363340919767041275,20
do_114371232312680448132,6
do_1143181893442764801822,8
do_1144377730526248961383,8
do_1134150862641233921374,23
do_114169590176923648168,18
do_1143074542213529601640,19
do_1142693314659860481208,15
do_1143025741276692481235,26
do_1143165220013096961593,52
do_1140044070999326721244,5
do_114187831164387328114,70
do_1140060281340641281255,18
do_113955620332421120130,445
do_1141567679767592961756,266
do_114234665265545216192,17
do_1141998653921116161150,53
do_113574294951198720173,60
do_113852354671976448149,32
do_1144715978326589441377,44
do_1144356851414466561296,9
do_113829072194633728154,55
do_1141509711855042561621,20
do_114282042989944832199,156
do_1143097019774238721812,13
do_1138905447607828481207,11
do_114267889880784896180,24
do_11442345373573120011820,35
do_1142083797639249921550,28
do_113881343707832320163,7
do_1142650727504117761106,48
do_1142884065231011841458,8
do_1144533024347586561851,53
do_114168777604407296165,69
do_113691652233224192131,136
do_113678207543345152116,5
do_1134418379259166721975,85
do_1141553086860574721755,15
do_113850893270474752110,215
do_1138933462799810561266,271
do_1143244988038594561127,20
do_1143266018220113921115,29
do_113940731558608896137,17
do_1142288645515345921559,38
do_114324440129413120153,15
do_1140104297403432961320,55
do_114168163112378368137,21
do_114485206772973568183,16
do_114359181320396800117,52
do_11439244315779891211185,34
do_114296943698534400120,6
do_1144717626077020161460,30
do_1143343469667860481919,31
do_1141505309487431681265,30
do_1144858123258920961194,3
do_1144541965401047041931,42
do_113855976856707072151,14
do_113728474865631232137,11
do_1143443159553064961718,124
do_1140747158139535361488,62
do_1144859138668380161385,1
do_11442419114327244811842,1727
do_1144541177007472641953,31
do_1142748186876968961159,1
do_1143238969641205761148,143
do_1143328657474273281287,44
do_1143062371877683201471,20
do_114352020195368960134,16
do_1143025014160916481251,18
do_114356437576605696138,10
do_114087278634180608199,678
do_114364140306743296139,36
do_1144710672248586241196,74
do_1143286937114296321393,101
do_114262870027575296186,9
do_1143542017034076161264,49
do_11438396203048140815,14
do_11422253163736268811242,35
do_11436347819304550412,97
do_1143988751333785601777,35
do_1139465906588057601131,233
do_113694786503753728182,24
do_1143372582554501121418,86
do_113846766907801600156,21
do_114318774914809856115,13
do_1144476779614126081757,30
do_114386732519792640198,13
do_113899909420703744147,26
do_1143974585818071041517_rc,38
do_113813510879707136154,12
do_1143097652180500481310,9
do_1141832004890460161118,30
do_1141461268480327681496,7
do_1142898124689653761506,8
do_1143435137980497921685,16
do_1141831824130621441111,11
do_11433371048960819211151,11
do_114432854984966144110,40
do_113945281378607104191,44
do_1143930436678778881502,28
do_1138226009157795841332,34
do_114375996301877248166_rc,1
do_114352158712578048178,9
do_114301850248241152128,32
do_1143917619428392961249,1
do_1144432679458979841555,2
do_1144519293556899841775,25
do_1144207339914772481963,34
do_1143986971808563201749,50
do_1143866591029903361963,31
do_114395921154170880165,20
do_1137370809052282881272,64
do_1143259580332113921213,41
do_114372303496200192145,12
do_114170286078599168116,108
do_1143089865482649601691,92
do_1141460260703109121485,5
do_1142500543596871681178,134
do_114054074468818944125,74
do_1144681758984273921960,39
do_1140278644093091841181,23
do_114368511468920832171,119
do_113961292611911680119,314
